index,date,open,high,low,close,adj close,volume,closeusd
J203.JO,2020-10-23,54796.42188,55523.73047,54796.42188,55339.57813,55339.57813,0.0,3873.7704691000004
J203.JO,2020-11-13,57031.19141,57209.64844,56745.57813,57182.60156,57182.60156,0.0,4002.7821092000004
J203.JO,2020-12-03,58281.98047,59147.23047,58281.98047,58947.48047,58947.48047,0.0,4126.3236329
J203.JO,2021-01-07,61857.42188,63042.87891,61857.42188,63042.87891,63042.87891,0.0,4413.001523700001
J203.JO,2021-01-18,63549.75,63819.62891,63469.19141,63713.87109,63713.87109,0.0,4459.9709763
J203.JO,2021-01-19,63713.87109,64007.05078,63603.26172,63603.26172,63603.26172,0.0,4452.2283204000005
J203.JO,2021-02-12,65882.71875,66197.59375,65437.83984,66132.24219,66132.24219,0.0,4629.2569533000005
J203.JO,2021-04-16,67823.09375,68741.82813,67823.09375,68698.78125,68698.78125,0.0,4808.914687500001
J203.JO,2021-05-06,67346.1875,67687.96094,67050.70313,67608.89063,67608.89063,0.0,4732.6223441
J203.JO,2021-05-19,67254.92188,67254.92188,65722.6875,65855.8125,65855.8125,0.0,4609.906875000001
HSI,2016-02-01,19770.96094,19770.96094,19444.25977,19595.5,19595.5,1.5964584E9,2547.415
HSI,2016-06-16,20284.91016,20297.40039,19964.36914,20038.41992,20038.41992,1.9019442E9,2604.9945896
HSI,2016-10-05,23619.91016,23847.46094,23566.2207,23788.31055,23788.31055,1.3046193E9,3092.4803715
HSI,2016-10-13,23300.38086,23347.9707,23006.11914,23031.30078,23031.30078,1.9574283E9,2994.0691014000004
HSI,2016-11-07,22682.71094,22867.24023,22623.83984,22801.40039,22801.40039,1.3768895E9,2964.1820506999998
HSI,2016-11-18,22239.23047,22374.35938,22146.88086,22344.21094,22344.21094,1.1287648E9,2904.7474222
HSI,2016-11-30,22842.35938,22889.4707,22755.0,22789.76953,22789.76953,2.06293E9,2962.6700389000002
HSI,2016-12-20,21767.60938,21873.56055,21667.18945,21729.06055,21729.06055,1.2971521E9,2824.7778715
HSI,2017-04-10,24302.00977,24314.66016,24215.53906,24262.17969,24262.17969,1.1939638E9,3154.0833597
HSI,2017-05-11,25101.5293,25203.53906,25024.75977,25125.55078,25125.55078,1.6426338E9,3266.3216014000004
HSI,2017-05-22,25318.28906,25450.03906,25201.33984,25391.33984,25391.33984,1.410586E9,3300.8741792
HSI,2017-08-01,27326.03906,27558.0,27326.03906,27540.23047,27540.23047,2.3924226E9,3580.2299611
HSI,2017-11-10,29060.13086,29237.84961,29036.44922,29120.91992,29120.91992,1.781772E9,3785.7195896000003
HSI,2018-07-11,28013.7207,28365.7207,28013.7207,28311.68945,28311.68945,1.8711835E9,3680.5196285
HSI,2018-10-05,26503.75,26639.64063,26373.46094,26572.57031,26572.57031,1.6841173E9,3454.4341403
HSI,2019-02-01,28193.2793,28193.2793,27802.5,27930.74023,27930.74023,1.6697169E9,3630.9962299
HSI,2019-02-11,27927.44922,28143.83984,27847.84961,28143.83984,28143.83984,1.3840825E9,3658.6991792000003
HSI,2019-03-27,28564.71094,28781.63086,28551.65039,28728.25,28728.25,1.4755366E9,3734.6725
HSI,2019-04-09,30065.99023,30222.01953,30018.98047,30157.49023,30157.49023,2.049354E9,3920.4737299
HSI,2019-05-07,29313.58008,29480.03906,29156.44922,29363.01953,29363.01953,1.9976654E9,3817.1925389000003
HSI,2019-06-14,27180.74023,27275.88086,27051.75,27118.34961,27118.34961,2.0310835E9,3525.3854493000003
HSI,2019-08-09,26278.91992,26313.7793,25939.30078,25939.30078,25939.30078,1.3576169E9,3372.1091014000003
HSI,2019-12-12,26837.93945,27048.98047,26837.93945,26994.14063,26994.14063,1.4517219E9,3509.2382819000004
HSI,2019-12-13,27494.50977,27687.75977,27405.25977,27687.75977,27687.75977,2.2121955E9,3599.4087701000003
HSI,2020-01-07,28352.67969,28473.08008,28264.07031,28322.06055,28322.06055,1.3026872E9,3681.8678715
HSI,2020-02-21,27450.46094,27484.5293,27264.7793,27308.81055,27308.81055,1.7736134E9,3550.1453715
HSI,2020-05-21,24528.91016,24528.91016,24208.16016,24280.0293,24280.0293,1.474345E9,3156.403809
HSI,2020-06-02,23792.24023,23995.93945,23766.15039,23995.93945,23995.93945,1.8132939E9,3119.4721285000005
HSI,2020-06-05,24388.17969,24810.2207,24253.56055,24770.41016,24770.41016,2.3976183E9,3220.1533208
HSI,2020-06-23,24541.43945,24907.33984,24184.88086,24907.33984,24907.33984,1.5490537E9,3237.9541792
HSI,2020-08-13,25490.01953,25490.01953,25144.46094,25230.66992,25230.66992,1.7611965E9,3279.9870896
HSI,2020-09-29,23584.60938,23601.40039,23256.91992,23275.5293,23275.5293,1.5267466E9,3025.818809
HSI,2020-10-14,24808.84961,24808.84961,24498.93945,24667.08984,24667.08984,2.5500428E9,3206.7216792000004
HSI,2021-01-20,29794.41016,29993.4707,29676.53906,29962.4707,29962.4707,3.9378342E9,3895.121191
HSI,2021-02-01,28457.84961,28982.76953,28382.25977,28892.85938,28892.85938,2.4642764E9,3756.0717194000003
HSI,2021-03-02,29708.39063,29765.96094,28957.31055,29095.85938,29095.85938,2.8958496E9,3782.4617194
HSI,2021-04-15,28872.82031,28884.57031,28530.99023,28793.14063,28793.14063,1.901863E9,3743.1082819000003
NYA,2016-05-25,10399.12012,10465.63965,10399.12012,10446.58008,10446.58008,3.85916E9,10446.58008
NYA,2016-06-30,10374.57031,10489.75977,10336.51953,10489.75977,10489.75977,4.62282E9,10489.75977
NYA,2016-07-18,10773.11035,10797.99023,10747.28027,10793.16992,10793.16992,3.00931E9,10793.16992
NYA,2016-09-09,10799.12988,10799.12988,10613.53027,10613.53027,10613.53027,4.23396E9,10613.53027
NYA,2016-09-29,10742.08008,10764.26953,10614.04004,10643.51953,10643.51953,4.24922E9,10643.51953
NYA,2017-01-05,11243.12012,11264.16992,11209.62988,11247.69043,11247.69043,3.76182E9,11247.69043
NYA,2017-04-05,11501.62012,11560.82031,11418.86035,11423.36035,11423.36035,3.77052E9,11423.36035
NYA,2017-04-12,11460.21973,11462.50977,11405.54981,11423.16992,11423.16992,3.19695E9,11423.16992
NYA,2017-06-09,11678.86035,11754.75,11678.86035,11744.73047,11744.73047,4.02734E9,11744.73047
NYA,2017-08-11,11754.40039,11791.37988,11753.29981,11763.21973,11763.21973,3.15993E9,11763.21973
NYA,2017-09-25,12144.07031,12165.24023,12108.00977,12141.55957,12141.55957,3.29789E9,12141.55957
NYA,2017-11-24,12423.7002,12431.69043,12419.40039,12421.92969,12421.92969,1.34978E9,12421.92969
NYA,2018-01-19,13342.95996,13384.45996,13331.7002,13384.45996,13384.45996,3.63943E9,13384.45996
NYA,2018-01-23,13461.87012,13482.41992,13434.94043,13474.11035,13474.11035,3.51965E9,13474.11035
NYA,2018-02-16,12826.90039,12961.12012,12826.90039,12874.36035,12874.36035,3.63746E9,12874.36035
NYA,2018-04-03,12274.25977,12380.25,12220.20996,12367.07031,12367.07031,3.39281E9,12367.07031
NYA,2018-04-25,12491.42969,12539.58984,12408.78027,12517.86035,12517.86035,3.49944E9,12517.86035
NYA,2018-06-11,12845.08008,12888.98047,12842.79981,12856.95996,12856.95996,3.23233E9,12856.95996
NYA,2018-06-13,12856.15039,12859.00977,12784.30957,12785.4502,12785.4502,3.77923E9,12785.4502
NYA,2018-07-31,12903.42969,12989.45996,12903.42969,12963.28027,12963.28027,3.8921E9,12963.28027
NYA,2018-08-17,12839.71973,12928.17969,12834.11035,12908.25977,12908.25977,3.0241E9,12908.25977
NYA,2018-09-14,13042.37988,13064.87988,13014.49023,13050.51953,13050.51953,3.1498E9,13050.51953
NYA,2018-11-30,12373.0,12464.41016,12358.86035,12457.54981,12457.54981,4.65858E9,12457.54981
NYA,2019-01-25,12106.38965,12164.48047,12105.95996,12127.25,12127.25,3.81408E9,12127.25
NYA,2019-05-17,12652.38965,12751.08984,12643.07031,12657.62988,12657.62988,3.25795E9,12657.62988
NYA,2019-08-12,12688.78027,12688.78027,12556.96973,12586.24023,12586.24023,2.85163E9,12586.24023
NYA,2019-09-11,13008.33008,13082.41016,12981.42969,13082.41016,13082.41016,3.92755E9,13082.41016
NYA,2020-01-16,14103.53027,14142.30957,14094.87988,14141.78027,14141.78027,3.53508E9,14141.78027
NYA,2020-03-06,12593.03027,12593.03027,12106.74023,12352.03027,12352.03027,6.55214E9,12352.03027
NYA,2020-03-19,9313.759766,9622.209961,9048.360352,9461.30957,9461.30957,7.94671E9,9461.30957
NYA,2020-04-08,10641.50977,10939.96973,10538.65039,10902.58984,10902.58984,5.85637E9,10902.58984
NYA,2020-07-01,11907.83008,11982.23047,11858.82031,11901.54981,11901.54981,4.44313E9,11901.54981
NYA,2020-08-21,12782.05957,12814.11035,12762.94043,12809.07031,12809.07031,3.70542E9,12809.07031
NYA,2021-03-18,15731.15039,15797.94043,15559.83008,15589.08984,15589.08984,4.04317E9,15589.08984
NYA,2021-05-19,16337.73047,16337.73047,16040.42969,16233.32031,16233.32031,3.48555E9,16233.32031
IXIC,2016-03-01,4596.009766,4689.600098,4581.75,4689.600098,4689.600098,2.08015E9,4689.600098
IXIC,2016-03-21,4787.310059,4814.850098,4785.379883,4808.870117,4808.870117,1.60923E9,4808.870117
IXIC,2016-04-11,4873.390137,4897.549805,4833.399902,4833.399902,4833.399902,1.54554E9,4833.399902
IXIC,2016-07-08,4906.660156,4959.0,4901.27002,4956.759766,4956.759766,1.94726E9,4956.759766
IXIC,2016-08-29,5223.799805,5245.120117,5222.339844,5232.330078,5232.330078,1.41664E9,5232.330078
IXIC,2016-09-13,5181.140137,5195.029785,5131.27002,5155.25,5155.25,2.07146E9,5155.25
IXIC,2017-02-09,5688.02002,5722.709961,5685.149902,5715.180176,5715.180176,1.94384E9,5715.180176
IXIC,2017-02-27,5835.040039,5861.899902,5827.0,5861.899902,5861.899902,1.87609E9,5861.899902
IXIC,2017-05-30,6204.180176,6217.129883,6200.410156,6203.189941,6203.189941,1.68848E9,6203.189941
IXIC,2017-08-03,6366.240234,6368.529785,6331.140137,6340.339844,6340.339844,2.11344E9,6340.339844
IXIC,2017-10-10,6602.490234,6608.299805,6561.779785,6587.25,6587.25,1.7994E9,6587.25
IXIC,2018-02-16,7236.509766,7303.259766,7226.379883,7239.470215,7239.470215,2.01983E9,7239.470215
IXIC,2018-05-16,7356.220215,7413.319824,7356.160156,7398.299805,7398.299805,2.08366E9,7398.299805
IXIC,2018-06-05,7621.359863,7644.47998,7602.379883,7637.859863,7637.859863,2.05863E9,7637.859863
IXIC,2018-07-19,7829.799805,7849.850098,7811.149902,7825.299805,7825.299805,1.85303E9,7825.299805
IXIC,2018-07-24,7914.350098,7928.790039,7814.330078,7840.77002,7840.77002,2.01485E9,7840.77002
IXIC,2018-07-30,7735.27002,7740.259766,7604.240234,7630.0,7630.0,2.14341E9,7630.0
IXIC,2018-08-16,7826.950195,7849.669922,7795.740234,7806.52002,7806.52002,1.97954E9,7806.52002
IXIC,2018-09-04,8087.950195,8104.069824,8042.140137,8091.25,8091.25,2.22952E9,8091.25
IXIC,2018-09-19,7962.549805,7976.120117,7917.72998,7950.040039,7950.040039,2.15673E9,7950.040039
IXIC,2018-10-26,7125.180176,7283.319824,7057.0,7167.209961,7167.209961,2.96478E9,7167.209961
IXIC,2018-11-02,7424.02002,7466.529785,7298.680176,7356.990234,7356.990234,2.88991E9,7356.990234
IXIC,2019-02-11,7327.370117,7343.560059,7290.029785,7307.899902,7307.899902,1.8978E9,7307.899902
IXIC,2019-02-21,7475.410156,7485.75,7430.890137,7459.709961,7459.709961,2.11908E9,7459.709961
IXIC,2019-05-01,8132.930176,8146.0,8048.22998,8049.640137,8049.640137,2.24742E9,8049.640137
IXIC,2019-07-22,8171.990234,8218.419922,8171.540039,8204.139648,8204.139648,1.84577E9,8204.139648
IXIC,2019-08-06,7804.509766,7845.009766,7739.569824,7833.27002,7833.27002,2.20161E9,7833.27002
IXIC,2019-08-08,7921.589844,8041.120117,7896.149902,8039.160156,8039.160156,2.41567E9,8039.160156
IXIC,2019-09-27,8047.109863,8051.830078,7890.279785,7939.629883,7939.629883,2.03772E9,7939.629883
IXIC,2019-10-28,8285.769531,8335.55957,8285.269531,8325.990234,8325.990234,1.95628E9,8325.990234
IXIC,2019-12-27,9049.469727,9052.0,8987.320313,9006.620117,9006.620117,1.8322E9,9006.620117
IXIC,2020-01-21,9361.070313,9397.580078,9350.200195,9370.80957,9370.80957,2.68454E9,9370.80957
IXIC,2020-09-17,10796.04981,10974.4502,10783.80957,10910.28027,10910.28027,3.72675E9,10910.28027
IXIC,2021-03-02,13599.4502,13601.33008,13352.0,13358.79004,13358.79004,4.92032E9,13358.79004
IXIC,2021-04-14,14004.08008,14033.62988,13839.04004,13857.83984,13857.83984,4.10238E9,13857.83984
000001.SS,2016-01-07,3309.656982,3309.656982,3115.88501,3125.001953,3125.001953,70600.0,500.00031248
000001.SS,2016-02-04,2751.431885,2793.298096,2751.313965,2781.022949,2781.022949,170400.0,444.96367184
000001.SS,2016-03-02,2733.76709,2852.699951,2732.539063,2849.680908,2849.680908,271000.0,455.94894528
000001.SS,2016-05-05,2987.021973,2999.11792,2977.199951,2997.842041,2997.842041,144800.0,479.65472656
000001.SS,2016-08-19,3100.391113,3113.343994,3082.770996,3108.102051,3108.102051,194300.0,497.29632816
000001.SS,2017-07-26,3244.460938,3264.8479,3228.039063,3247.675049,3247.675049,213500.0,519.62800784
000001.SS,2017-10-19,3374.644043,3378.736084,3359.62793,3370.172119,3370.172119,158500.0,539.22753904
000001.SS,2017-11-03,3377.736084,3380.570068,3347.360107,3371.743896,3371.743896,172700.0,539.47902336
000001.SS,2018-03-28,3130.571045,3165.212891,3117.533936,3122.290039,3122.290039,163500.0,499.56640624
000001.SS,2018-05-04,3093.116943,3104.093018,3086.784912,3091.032959,3091.032959,118700.0,494.56527344000006
000001.SS,2018-06-14,3038.070068,3066.047119,3032.406006,3044.159912,3044.159912,115500.0,487.06558592000005
000001.SS,2018-07-10,2819.711914,2828.49292,2800.625,2827.625,2827.625,117100.0,452.42
000001.SS,2018-07-17,2806.88501,2806.918945,2774.761963,2798.125977,2798.125977,105400.0,447.70015632
000001.SS,2018-09-27,2805.792969,2810.506104,2786.322021,2791.774902,2791.774902,124000.0,446.68398432000004
000001.SS,2018-11-07,2659.844971,2675.677002,2639.246094,2641.342041,2641.342041,173200.0,422.61472656
000001.SS,2018-12-04,2651.561035,2666.077881,2644.895996,2665.958008,2665.958008,167900.0,426.55328128
000001.SS,2019-04-23,3211.87207,3231.582031,3186.75708,3198.593994,3198.593994,328400.0,511.77503903999997
000001.SS,2019-05-24,2847.835938,2871.855957,2846.021973,2852.995117,2852.995117,167200.0,456.47921872
000001.SS,2019-08-20,2879.080078,2892.080078,2875.0,2880.0,2880.0,189700.0,460.8
000001.SS,2019-09-24,2979.47998,3002.899902,2973.76001,2985.340088,2985.340088,163900.0,477.65441408
000001.SS,2019-11-22,2906.23999,2925.02002,2873.98999,2885.290039,2885.290039,158600.0,461.64640624000003
000001.SS,2019-11-26,2912.52002,2915.040039,2897.929932,2907.060059,2907.060059,170000.0,465.12960943999997
000001.SS,2019-12-25,2980.427979,2988.291992,2970.656982,2981.881104,2981.881104,175700.0,477.10097664
000001.SS,2020-02-10,2860.499023,2891.8479,2851.050049,2890.488037,2890.488037,294900.0,462.47808592
000001.SS,2020-03-13,2804.231934,2910.881104,2799.983887,2887.427002,2887.427002,366500.0,461.98832032
000001.SS,2020-05-21,2890.720947,2891.518066,2864.207031,2867.924072,2867.924072,203500.0,458.86785152
000001.SS,2020-05-25,2816.240967,2821.498047,2802.465088,2817.969971,2817.969971,172900.0,450.87519536
000001.SS,2020-06-02,2916.316895,2926.358887,2909.12793,2921.397949,2921.397949,256100.0,467.42367184000005
000001.SS,2020-07-13,3379.386963,3458.791016,3369.038086,3443.285889,3443.285889,558000.0,550.9257422400001
000001.SS,2020-07-16,3356.358887,3373.531982,3209.727051,3210.099121,3210.099121,490600.0,513.6158593600001
000001.SS,2020-08-31,3416.550049,3442.736084,3395.468018,3395.677979,3395.677979,323500.0,543.30847664
000001.SS,2020-11-05,3305.580078,3320.407959,3291.600098,3320.133057,3320.133057,226800.0,531.22128912
000001.SS,2021-02-09,3539.772949,3604.010986,3528.676025,3603.489014,3603.489014,253800.0,576.55824224
000001.SS,2021-02-24,3638.936035,3645.646973,3531.593994,3564.080078,3564.080078,362200.0,570.25281248
000001.SS,2021-03-26,3373.316895,3423.2229,3373.316895,3418.326904,3418.326904,274600.0,546.93230464
000001.SS,2021-04-13,3411.290039,3425.389893,3387.899902,3396.469971,3396.469971,270600.0,543.43519536
N225,2016-01-22,16336.71973,16993.96094,16332.4502,16958.5293,16958.5293,1.868E8,169.58529299999998
N225,2016-04-14,16629.83008,16911.05078,16602.16992,16911.05078,16911.05078,1.754E8,169.11050780000002
N225,2016-07-21,16855.17969,16938.96094,16740.0,16810.2207,16810.2207,1.348E8,168.10220700000002
N225,2016-10-03,16566.0293,16652.16016,16554.83008,16598.66992,16598.66992,9.92E7,165.9866992
N225,2016-10-04,16661.50977,16747.19922,16637.82031,16735.65039,16735.65039,1.003E8,167.35650389999998
N225,2016-10-05,16787.89063,16844.34961,16728.18945,16819.24023,16819.24023,1.151E8,168.1924023
N225,2017-03-03,19551.33984,19587.78906,19392.75,19469.16992,19469.16992,1.11E8,194.69169920000002
N225,2017-03-22,19146.61914,19183.26953,19026.5293,19041.38086,19041.38086,1.366E8,190.4138086
N225,2017-03-24,19066.34961,19296.05078,19060.64063,19262.5293,19262.5293,1.277E8,192.625293
N225,2017-04-04,18933.82031,18947.33008,18703.63086,18810.25,18810.25,1.469E8,188.1025
N225,2017-04-06,18754.36914,18797.43945,18532.65039,18597.06055,18597.06055,1.336E8,185.97060549999998
N225,2017-06-12,19920.76953,19949.07031,19837.64063,19908.58008,19908.58008,1.121E8,199.08580080000002
N225,2017-06-26,20132.81055,20196.38086,20119.03906,20153.34961,20153.34961,7.7E7,201.5334961
N225,2017-07-07,19856.65039,19979.92969,19856.65039,19929.08984,19929.08984,9.19E7,199.2908984
N225,2017-09-22,20413.60938,20417.07031,20249.24023,20296.44922,20296.44922,9.54E7,202.9644922
N225,2017-10-16,21221.26953,21347.07031,21187.92969,21255.56055,21255.56055,1.023E8,212.55560549999998
N225,2017-11-15,22250.98047,22305.24023,22004.78906,22028.32031,22028.32031,1.206E8,220.2832031
N225,2018-01-19,23854.10938,23872.68945,23735.60938,23808.06055,23808.06055,7.18E7,238.0806055
N225,2018-05-18,22907.19922,22954.18945,22867.30078,22930.35938,22930.35938,6.53E7,229.30359380000002
N225,2018-08-20,22267.07031,22288.31055,22150.75,22199.0,22199.0,4.68E7,221.99
N225,2018-08-24,22484.00977,22602.24023,22452.41992,22601.76953,22601.76953,5.04E7,226.0176953
N225,2018-10-16,22298.19922,22549.24023,22269.5293,22549.24023,22549.24023,7.01E7,225.4924023
N225,2018-11-07,22189.74023,22444.65039,21996.93945,22085.80078,22085.80078,9.63E7,220.85800780000002
N225,2019-01-22,20770.06055,20805.92969,20558.30078,20622.91016,20622.91016,5.71E7,206.2291016
N225,2019-02-04,20831.90039,20922.58008,20823.67969,20883.76953,20883.76953,6.66E7,208.8376953
N225,2019-04-08,21900.55078,21900.55078,21740.5293,21761.65039,21761.65039,5.46E7,217.6165039
N225,2019-04-18,22274.13086,22305.63086,22058.39063,22090.11914,22090.11914,6.73E7,220.9011914
N225,2019-05-13,21180.74023,21277.66016,21127.92969,21191.2793,21191.2793,7.45E7,211.912793
N225,2019-06-11,21099.53906,21227.17969,21066.61914,21204.2793,21204.2793,5.21E7,212.042793
N225,2019-06-20,21417.74023,21491.39063,21377.26953,21462.85938,21462.85938,5.57E7,214.62859380000003
N225,2019-07-23,21425.43945,21686.5293,21411.92969,21620.88086,21620.88086,4.81E7,216.20880860000003
N225,2019-09-26,22160.51953,22184.91016,21986.24023,22048.24023,22048.24023,8.16E7,220.4824023
N225,2019-10-04,21316.17969,21410.19922,21276.00977,21410.19922,21410.19922,5.77E7,214.10199219999998
N225,2019-10-09,21359.83984,21467.76953,21359.83984,21456.38086,21456.38086,5.54E7,214.56380860000002
N225,2019-11-07,23283.14063,23336.0,23253.32031,23330.32031,23330.32031,7.09E7,233.3032031
N225,2019-12-12,23449.2793,23468.15039,23360.42969,23424.81055,23424.81055,5.63E7,234.24810549999998
N225,2020-01-31,23148.91992,23421.58984,23139.98047,23205.17969,23205.17969,7.54E7,232.0517969
N225,2020-07-06,22341.26953,22734.10938,22325.75,22714.43945,22714.43945,5.8E7,227.14439450000003
N225,2020-09-07,23145.4707,23218.2207,23086.89063,23089.94922,23089.94922,5.73E7,230.8994922
N225,2020-09-08,23188.78906,23277.66016,23129.66016,23274.13086,23274.13086,6.21E7,232.74130860000002
N225,2020-10-30,23320.71094,23320.71094,22948.4707,22977.13086,22977.13086,7.67E7,229.77130860000003
N225,2020-11-11,25145.66016,25401.30078,25145.66016,25349.59961,25349.59961,1.025E8,253.4959961
N225,2020-12-09,26526.33984,26826.7793,26520.59961,26817.93945,26817.93945,6.18E7,268.1793945
N225,2021-01-26,28696.30078,28740.71094,28527.81055,28546.17969,28546.17969,6.35E7,285.4617969
N225,2021-02-03,28482.71094,28669.94922,28402.30078,28646.5,28646.5,8.4E7,286.46500000000003
N225,2021-02-09,29435.60938,29585.75,29350.48047,29505.92969,29505.92969,8.69E7,295.0592969
N225,2021-02-17,30366.82031,30398.19922,30191.00977,30292.18945,30292.18945,7.48E7,302.9218945
N225,2021-03-16,29770.39063,30026.40039,29755.4707,29921.08984,29921.08984,8.38E7,299.2108984
N225,2021-03-30,29365.03906,29478.19922,29283.89063,29432.69922,29432.69922,7.99E7,294.3269922
N225,2021-04-06,30208.89063,30208.89063,29665.85938,29696.63086,29696.63086,6.55E7,296.9663086
N225,2021-05-19,28031.2207,28216.65039,27842.98047,28044.44922,28044.44922,6.87E7,280.4444922
N100,2016-02-26,839.719971,849.900024,839.719971,842.419983,842.419983,2.554684E8,1027.75237926
N100,2016-08-03,857.219971,857.450012,848.840027,853.320007,853.320007,2.321578E8,1041.05040854
N100,2016-12-05,868.400024,887.080017,867.969971,880.820007,880.820007,2.456654E8,1074.60040854
N100,2017-06-26,1019.340027,1025.26001,1018.929993,1019.380005,1019.380005,0.0,1243.6436061
N100,2017-07-21,1005.869995,1009.47998,991.72998,995.23999,995.23999,0.0,1214.1927878
N100,2017-12-05,1042.530029,1043.959961,1037.160034,1041.839966,1041.839966,1.902171E8,1271.04475852
N100,2017-12-07,1040.829956,1043.859985,1038.849976,1042.170044,1042.170044,2.165127E8,1271.4474536799999
N100,2018-02-01,1067.699951,1071.550049,1056.199951,1059.27002,1059.27002,2.082307E8,1292.3094244
N100,2018-07-23,1064.829956,1065.609985,1061.22998,1063.619995,1063.619995,1.377425E8,1297.6163939
N100,2018-10-02,1058.089966,1058.550049,1051.660034,1056.859985,1056.859985,1.860506E8,1289.3691817000001
N100,2018-10-17,1009.23999,1012.909973,996.469971,1001.119995,1001.119995,2.12543E8,1221.3663939
N100,2018-11-27,970.799988,974.090027,964.119995,970.51001,970.51001,1.926317E8,1184.0222122
N100,2018-12-03,993.73999,993.919983,981.929993,983.200012,983.200012,2.049174E8,1199.50401464
N100,2019-01-31,973.26001,976.26001,966.109985,973.099976,973.099976,3.013304E8,1187.18197072
N100,2019-02-27,1013.039978,1014.950012,1010.98999,1013.869995,1013.869995,1.888758E8,1236.9213938999999
N100,2019-05-13,1041.319946,1041.780029,1025.27002,1027.699951,1027.699951,1.8196E8,1253.79394022
N100,2019-08-16,1021.140015,1032.02002,1020.900024,1031.319946,1031.319946,2.565539E8,1258.21033412
N100,2019-08-23,1050.339966,1052.380005,1035.170044,1035.170044,1035.170044,1.641381E8,1262.90745368
N100,2019-10-24,1096.219971,1099.400024,1093.609985,1098.930054,1098.930054,1.885159E8,1340.6946658799998
N100,2019-11-01,1101.119995,1106.689941,1100.050049,1103.73999,1103.73999,1.640713E8,1346.5627878
N100,2019-12-19,1140.800049,1142.949951,1137.630005,1142.949951,1142.949951,1.855873E8,1394.39894022
N100,2019-12-20,1143.969971,1152.589966,1141.630005,1152.579956,1152.579956,3.433866E8,1406.14754632
N100,2020-01-06,1148.640015,1152.619995,1139.880005,1151.810059,1151.810059,1.632859E8,1405.2082719799998
N100,2020-01-10,1161.349976,1161.459961,1156.430054,1157.329956,1157.329956,1.65491E8,1411.94254632
N100,2020-01-21,1158.829956,1161.329956,1151.969971,1161.329956,1161.329956,1.589807E8,1416.8225463200001
N100,2020-04-30,923.150024,926.98999,897.299988,899.869995,899.869995,3.961977E8,1097.8413939
N100,2020-05-15,866.039978,869.349976,854.400024,858.52002,858.52002,3.014237E8,1047.3944244
N100,2020-06-19,988.109985,994.309998,984.919983,985.419983,985.419983,5.793604E8,1202.21237926
N100,2020-07-08,998.289978,1004.179993,992.650024,994.929993,994.929993,2.117378E8,1213.81459146
N100,2020-09-02,987.440002,1003.669983,985.75,997.419983,997.419983,2.030464E8,1216.85237926
N100,2020-10-29,928.72998,934.799988,916.75,927.950012,927.950012,2.877376E8,1132.09901464
N100,2020-11-02,934.330017,950.150024,928.73999,947.609985,947.609985,2.483042E8,1156.0841817
N100,2021-04-16,1226.709961,1236.459961,1226.47998,1234.77002,1234.77002,2.329984E8,1506.4194243999998
N100,2021-04-20,1230.98999,1232.51001,1208.119995,1210.150024,1210.150024,2.272466E8,1476.38302928
N100,2021-05-21,1234.920044,1242.76001,1232.290039,1238.920044,1238.920044,1.826682E8,1511.48245368
399001.SZ,2016-01-04,12650.71973,12659.41016,11625.41016,11626.04004,11625.90918,1058400.0,1860.1664064
399001.SZ,2016-07-20,10775.55957,10818.9502,10740.58984,10759.86035,10759.74023,955800.0,1721.5776560000002
399001.SZ,2016-08-26,10703.32031,10785.00977,10675.59961,10693.75,10693.62988,877900.0,1711.0
399001.SZ,2016-10-18,10637.69043,10797.01953,10637.69043,10797.01953,10796.89941,829000.0,1727.5231248
399001.SZ,2016-11-16,10970.7002,10998.91992,10956.87012,10968.08008,10967.95703,1092200.0,1754.8928128
399001.SZ,2016-12-19,10330.61035,10330.61035,10262.69043,10283.16016,10283.04492,655600.0,1645.3056256
399001.SZ,2017-06-06,9834.540039,9915.919922,9821.129883,9915.919922,9915.808594,538900.0,1586.5471875199999
399001.SZ,2017-07-05,10443.03027,10561.08984,10434.67969,10561.08984,10560.9707,875000.0,1689.7743744000002
399001.SZ,2017-07-12,10465.87012,10494.25,10360.09961,10453.19043,10453.07324,960500.0,1672.5104688000001
399001.SZ,2017-07-18,10012.91016,10103.75977,9960.55957,10103.75977,10103.64648,912800.0,1616.6015632
399001.SZ,2017-12-13,11030.01953,11143.88965,11019.58984,11143.88965,11143.8457,73400.0,1783.022344
399001.SZ,2018-04-09,10655.07031,10725.11035,10571.16016,10653.37988,10653.33789,85300.0,1704.5407808
399001.SZ,2018-04-18,10477.51953,10514.74023,10249.87012,10491.15039,10491.10938,111000.0,1678.5840624000002
399001.SZ,2018-05-25,10550.62988,10576.80957,10435.9502,10448.21973,10448.17871,77800.0,1671.7151568000002
399001.SZ,2018-06-25,9472.910156,9494.44043,9320.660156,9324.830078,9324.792969,69900.0,1491.9728124800001
399001.SZ,2018-06-26,9201.0,9364.509766,9175.389648,9339.370117,9339.333008,75500.0,1494.29921872
399001.SZ,2019-06-17,8807.839844,8864.769531,8753.419922,8780.870117,8780.870117,76400.0,1404.93921872
399001.SZ,2019-10-16,9678.30957,9722.120117,9635.450195,9642.05957,9642.05957,93400.0,1542.7295311999999
399001.SZ,2020-02-26,11497.54981,11497.54981,11497.54981,11497.54981,11497.54981,0.0,1839.6079696000002
